timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress,TimeSec,AttackActive_BARO,Alt_attacked
1778788448.559354,121744616,1,15.02020263671875,599.1101684570312,94331.21875,31.0,0.0,121744,0.0,28.02182960510254,1,94331.21875,55.799338,0,15.02020263671875
1778788448.659314,121844576,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,121844,0.0,28.02182960510254,1,94332.7890625,55.899298,0,14.99383544921875
1778788448.659314,121844576,1,14.97283935546875,599.0628051757812,94331.75,31.0,0.0,121844,0.0,28.02182960510254,1,94331.75,55.899298,0,14.97283935546875
1778788448.759274,121944536,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,121944,0.0,28.02182960510254,1,94332.7890625,55.999258,0,14.99383544921875
1778788448.759274,121944536,1,14.85809326171875,598.9480590820312,94333.0546875,31.0,0.0,121944,0.0,28.02182960510254,1,94333.0546875,55.999258,0,14.85809326171875
1778788448.859234,122044496,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122044,0.0,28.02182960510254,1,94332.7890625,56.099218,0,14.99383544921875
1778788448.859234,122044496,1,15.00799560546875,599.0979614257812,94331.359375,31.0,0.0,122044,0.0,28.02182960510254,1,94331.359375,56.099218,0,15.00799560546875
1778788448.9600267,122145289,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122145,0.0,28.02182960510254,1,94332.7890625,56.200011,0,14.99383544921875
1778788448.9600267,122145289,1,14.92010498046875,599.0100708007812,94332.3515625,31.0,0.0,122145,0.0,28.02182960510254,1,94332.3515625,56.200011,0,14.92010498046875
1778788449.059987,122245249,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122245,0.0,28.02182960510254,1,94332.7890625,56.299971,0,14.99383544921875
1778788449.059987,122245249,1,14.76141357421875,598.8513793945312,94334.15625,31.0,0.0,122245,0.0,28.02182960510254,1,94334.15625,56.299971,0,14.76141357421875
1778788449.159947,122345209,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122345,0.0,28.02182960510254,1,94332.7890625,56.399931,0,14.99383544921875
1778788449.159947,122345209,1,14.84051513671875,598.9304809570312,94333.2578125,31.0,0.0,122345,0.0,28.02182960510254,1,94333.2578125,56.399931,0,14.84051513671875
1778788449.259907,122445169,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122445,0.0,28.02182960510254,1,94332.7890625,56.499891,0,14.99383544921875
1778788449.259907,122445169,1,15.05535888671875,599.1453247070312,94330.8203125,31.0,0.0,122445,0.0,28.02182960510254,1,94330.8203125,56.499891,0,15.05535888671875
1778788449.359867,122545129,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122545,0.0,28.02182960510254,1,94332.7890625,56.599851,0,14.99383544921875
1778788449.359867,122545129,1,14.80242919921875,598.8923950195312,94333.6875,31.0,0.0,122545,0.0,28.02182960510254,1,94333.6875,56.599851,0,14.80242919921875
1778788449.4598267,122645089,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122645,0.0,28.02182960510254,1,94332.7890625,56.699811,0,14.99383544921875
1778788449.4598267,122645089,1,14.88787841796875,598.9778442382812,94332.7265625,31.0,0.0,122645,0.0,28.02182960510254,1,94332.7265625,56.699811,0,14.88787841796875
1778788449.559787,122745049,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122745,0.0,28.02182960510254,1,94332.7890625,56.799771,0,14.99383544921875
1778788449.559787,122745049,1,14.87274169921875,598.9627075195312,94332.8828125,31.0,0.0,122745,0.0,28.02182960510254,1,94332.8828125,56.799771,0,14.87274169921875
1778788449.6597471,122845009,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122845,0.0,28.02182960510254,1,94332.7890625,56.899731,0,14.99383544921875
1778788449.6597471,122845009,1,14.74090576171875,598.8308715820312,94334.390625,31.01,0.0,122845,0.0,28.02182960510254,1,94334.390625,56.899731,0,14.74090576171875
1778788449.7597067,122944969,0,14.99383544921875,599.0838012695312,94332.7890625,31.0,0.0,122944,0.0,28.02182960510254,1,94332.7890625,56.999691,0,14.99383544921875
1778788449.7597067,122944969,1,15.05242919921875,599.1423950195312,94330.8515625,31.0,0.0,122944,0.0,28.02182960510254,1,94330.8515625,56.999691,0,15.05242919921875
1778788449.859667,123044929,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,0.0,123044,0.0,28.02182960510254,1,94332.7890625,57.099651,0,14.99383544921875
1778788449.859667,123044929,1,14.82586669921875,598.9158325195312,94333.421875,31.01,0.0,123044,0.0,28.02182960510254,1,94333.421875,57.099651,0,14.82586669921875
1778788449.9596272,123144889,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,0.0,123144,0.0,28.02182960510254,1,94332.7890625,57.199611,0,14.99383544921875
1778788449.9596272,123144889,1,15.05535888671875,599.1453247070312,94330.8203125,31.0,0.0,123144,0.0,28.02182960510254,1,94330.8203125,57.199611,0,15.05535888671875
1778788450.059587,123244849,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.003668223042041,123244,0.0,28.02182960510254,1,94332.6484375,57.299571,0,15.00555419921875
1778788450.059587,123244849,1,14.86981201171875,598.9597778320312,94332.9296875,31.01,0.003668223042041,123244,0.0,28.02182960510254,1,94332.9296875,57.299571,0,14.86981201171875
1778788450.159547,123344809,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0183533746749162,123344,0.0,28.02182960510254,1,94332.6484375,57.399531,0,15.00555419921875
1778788450.159547,123344809,1,14.95819091796875,599.0481567382812,94331.921875,31.01,0.0183533746749162,123344,0.0,28.02182960510254,1,94331.921875,57.399531,0,14.95819091796875
1778788450.2595067,123444769,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0366272069513797,123444,0.0,28.02182960510254,1,94332.6484375,57.499491,0,15.00555419921875
1778788450.2595067,123444769,1,15.02313232421875,599.1130981445312,94331.1875,31.01,0.0366272069513797,123444,0.0,28.02182960510254,1,94331.1875,57.499491,0,15.02313232421875
1778788450.359467,123544729,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.03662109375,123544,0.0,28.02182960510254,1,94332.6484375,57.599451,0,15.00555419921875
1778788450.359467,123544729,1,14.7789306640625,598.868896484375,94333.953125,31.01,0.03662109375,123544,0.0,28.02182960510254,1,94333.953125,57.599451,0,14.7789306640625
1778788450.459427,123644689,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0183105450123548,123644,0.0,28.02182960510254,1,94332.6484375,57.699411,0,15.00555419921875
1778788450.459427,123644689,1,15.05242919921875,599.1423950195312,94330.8515625,31.01,0.0183105450123548,123644,0.0,28.02182960510254,1,94330.8515625,57.699411,0,15.05242919921875
1778788450.5593867,123744649,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.003662109375,123744,0.0,28.02182960510254,1,94332.6484375,57.799371,0,15.00555419921875
1778788450.5593867,123744649,1,15.02899169921875,599.1189575195312,94331.125,31.01,0.003662109375,123744,0.0,28.02182960510254,1,94331.125,57.799371,0,15.02899169921875
1778788450.659347,123844609,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,123844,0.0,28.02182960510254,1,94332.6484375,57.899331,0,15.00555419921875
1778788450.659347,123844609,1,14.82293701171875,598.9129028320312,94333.453125,31.01,0.0,123844,0.0,28.02182960510254,1,94333.453125,57.899331,0,14.82293701171875
1778788450.7593071,123944569,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,123944,0.0,28.02182960510254,1,94332.6484375,57.999291,0,15.00555419921875
1778788450.7593071,123944569,1,14.93475341796875,599.0247192382812,94332.1875,31.01,0.0,123944,0.0,28.02182960510254,1,94332.1875,57.999291,0,14.93475341796875
1778788450.859267,124044529,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124044,0.0,28.02182960510254,1,94332.6484375,58.099251,0,15.00555419921875
1778788450.859267,124044529,1,14.94354248046875,599.0335083007812,94332.09375,31.01,0.0,124044,0.0,28.02182960510254,1,94332.09375,58.099251,0,14.94354248046875
1778788450.959227,124144489,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124144,0.0,28.02182960510254,1,94332.6484375,58.199211,0,15.00555419921875
1778788450.959227,124144489,1,14.80242919921875,598.8923950195312,94333.6875,31.01,0.0,124144,0.0,28.02182960510254,1,94333.6875,58.199211,0,14.80242919921875
1778788451.06002,124245282,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124245,0.0,28.02182960510254,1,94332.6484375,58.300004,0,15.00555419921875
1778788451.06002,124245282,1,14.89373779296875,598.9837036132812,94332.6484375,31.01,0.0,124245,0.0,28.02182960510254,1,94332.6484375,58.300004,0,14.89373779296875
1778788451.15998,124345242,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124345,0.0,28.02182960510254,1,94332.6484375,58.399964,0,15.00555419921875
1778788451.15998,124345242,1,15.06121826171875,599.1511840820312,94330.7578125,31.01,0.0,124345,0.0,28.02182960510254,1,94330.7578125,58.399964,0,15.06121826171875
1778788451.25994,124445202,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124445,0.0,28.02182960510254,1,94332.6484375,58.499924,0,15.00555419921875
1778788451.25994,124445202,1,15.01434326171875,599.1043090820312,94331.2890625,31.01,0.0,124445,0.0,28.02182960510254,1,94331.2890625,58.499924,0,15.01434326171875
1778788451.3599,124545162,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124545,0.0,28.02182960510254,1,94332.6484375,58.599884,0,15.00555419921875
1778788451.3599,124545162,1,14.97283935546875,599.0628051757812,94331.75,31.01,0.0,124545,0.0,28.02182960510254,1,94331.75,58.599884,0,14.97283935546875
1778788451.45986,124645122,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124645,0.0,28.02182960510254,1,94332.6484375,58.699844,0,15.00555419921875
1778788451.45986,124645122,1,14.73748779296875,598.8274536132812,94334.421875,31.01,0.0,124645,0.0,28.02182960510254,1,94334.421875,58.699844,0,14.73748779296875
1778788451.55982,124745082,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124745,0.0,28.02182960510254,1,94332.6484375,58.799804,0,15.00555419921875
1778788451.55982,124745082,1,14.70526123046875,598.7952270507812,94334.7890625,31.01,0.0,124745,0.0,28.02182960510254,1,94334.7890625,58.799804,0,14.70526123046875
1778788451.65978,124845042,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124845,0.0,28.02182960510254,1,94332.6484375,58.899764,0,15.00555419921875
1778788451.65978,124845042,1,14.70526123046875,598.7952270507812,94334.7890625,31.01,0.0,124845,0.0,28.02182960510254,1,94334.7890625,58.899764,0,14.70526123046875
1778788451.75974,124945002,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,124945,0.0,28.02182960510254,1,94332.6484375,58.999724,0,15.00555419921875
1778788451.75974,124945002,1,14.89666748046875,598.9866333007812,94332.6171875,31.01,0.0,124945,0.0,28.02182960510254,1,94332.6171875,58.999724,0,14.89666748046875
1778788451.8597,125044962,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,125044,0.0,28.02182960510254,1,94332.6484375,59.099684,0,15.00555419921875
1778788451.8597,125044962,1,14.95233154296875,599.0422973632812,94331.984375,31.01,0.0,125044,0.0,28.02182960510254,1,94331.984375,59.099684,0,14.95233154296875
1778788451.95966,125144922,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,125144,0.0,28.02182960510254,1,94332.6484375,59.199644,0,15.00555419921875
1778788451.95966,125144922,1,14.93768310546875,599.0276489257812,94332.15625,31.01,0.0,125144,0.0,28.02182960510254,1,94332.15625,59.199644,0,14.93768310546875
1778788452.05962,125244882,0,15.00555419921875,599.0955200195312,94332.6484375,31.01,0.0,125244,0.0,28.02182960510254,1,94332.6484375,59.299604,0,15.00555419921875
1778788452.05962,125244882,1,15.05242919921875,599.1423950195312,94330.8515625,31.01,0.0,125244,0.0,28.02182960510254,1,94330.8515625,59.299604,0,15.05242919921875
1778788452.15958,125344842,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,-0.003668223042041,125344,0.0,28.02182960510254,1,94332.7890625,59.399564,0,14.99383544921875
1778788452.15958,125344842,1,14.71405029296875,598.8040161132812,94334.6875,31.01,-0.003668223042041,125344,0.0,28.02182960510254,1,94334.6875,59.399564,0,14.71405029296875
1778788452.25954,125444802,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,-0.0183533746749162,125444,0.0,28.02182960510254,1,94332.7890625,59.499524,0,14.99383544921875
1778788452.25954,125444802,1,15.02020263671875,599.1101684570312,94331.21875,31.01,-0.0183533746749162,125444,0.0,28.02182960510254,1,94331.21875,59.499524,0,15.02020263671875
1778788452.3595,125544762,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,-0.0366272069513797,125544,0.0,28.02182960510254,1,94332.7890625,59.599484,0,14.99383544921875
1778788452.3595,125544762,1,14.71697998046875,598.8069458007812,94334.65625,31.01,-0.0366272069513797,125544,0.0,28.02182960510254,1,94334.65625,59.599484,0,14.71697998046875
1778788452.45946,125644722,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,-0.03662109375,125644,0.0,28.02182960510254,1,94332.7890625,59.699444,0,14.99383544921875
1778788452.45946,125644722,1,14.71697998046875,598.8069458007812,94334.65625,31.01,-0.03662109375,125644,0.0,28.02182960510254,1,94334.65625,59.699444,0,14.71697998046875
1778788452.55942,125744682,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,-0.0183105450123548,125744,0.0,28.02182960510254,1,94332.7890625,59.799404,0,14.99383544921875
1778788452.55942,125744682,1,14.84930419921875,598.9392700195312,94333.15625,31.01,-0.0183105450123548,125744,0.0,28.02182960510254,1,94333.15625,59.799404,0,14.84930419921875
1778788452.65938,125844642,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,-0.003662109375,125844,0.0,28.02182960510254,1,94332.7890625,59.899364,0,14.99383544921875
1778788452.65938,125844642,1,14.92010498046875,599.0100708007812,94332.3515625,31.01,-0.003662109375,125844,0.0,28.02182960510254,1,94332.3515625,59.899364,0,14.92010498046875
1778788452.75934,125944602,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,0.0,125944,0.0,28.02182960510254,1,94332.7890625,59.999324,0,14.99383544921875
1778788452.75934,125944602,1,14.83172607421875,598.9216918945312,94333.3515625,31.01,0.0,125944,0.0,28.02182960510254,1,94333.3515625,59.999324,0,14.83172607421875
1778788452.8593,126044562,0,14.99383544921875,599.0838012695312,94332.7890625,31.01,0.0,126044,0.0,28.02182960510254,1,94332.7890625,60.099284,0,14.99383544921875
1778788452.8593,126044562,1,14.84051513671875,598.9304809570312,94333.2578125,31.02,0.0,126044,0.0,28.02182960510254,1,94333.2578125,60.099284,0,14.84051513671875
1778788452.95926,126144522,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126144,0.0,28.02182960510254,1,94332.7890625,60.199244,0,14.99383544921875
1778788452.95926,126144522,1,15.06121826171875,599.1511840820312,94330.7578125,31.01,0.0,126144,0.0,28.02182960510254,1,94330.7578125,60.199244,0,15.06121826171875
1778788453.05922,126244482,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126244,0.0,28.02182960510254,1,94332.7890625,60.299204,0,14.99383544921875
1778788453.05922,126244482,1,14.96697998046875,599.0569458007812,94331.828125,31.01,0.0,126244,0.0,28.02182960510254,1,94331.828125,60.299204,0,14.96697998046875
1778788453.1600127,126345275,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126345,0.0,28.02182960510254,1,94332.7890625,60.399997,0,14.99383544921875
1778788453.1600127,126345275,1,14.98162841796875,599.0715942382812,94331.65625,31.02,0.0,126345,0.0,28.02182960510254,1,94331.65625,60.399997,0,14.98162841796875
1778788453.259973,126445235,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126445,0.0,28.02182960510254,1,94332.7890625,60.499957,0,14.99383544921875
1778788453.259973,126445235,1,14.87274169921875,598.9627075195312,94332.8828125,31.02,0.0,126445,0.0,28.02182960510254,1,94332.8828125,60.499957,0,14.87274169921875
1778788453.3599331,126545195,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126545,0.0,28.02182960510254,1,94332.7890625,60.599917,0,14.99383544921875
1778788453.3599331,126545195,1,14.91131591796875,599.0012817382812,94332.453125,31.02,0.0,126545,0.0,28.02182960510254,1,94332.453125,60.599917,0,14.91131591796875
1778788453.4598927,126645155,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126645,0.0,28.02182960510254,1,94332.7890625,60.699877,0,14.99383544921875
1778788453.4598927,126645155,1,14.90545654296875,598.9954223632812,94332.5234375,31.02,0.0,126645,0.0,28.02182960510254,1,94332.5234375,60.699877,0,14.90545654296875
1778788453.559853,126745115,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126745,0.0,28.02182960510254,1,94332.7890625,60.799837,0,14.99383544921875
1778788453.559853,126745115,1,14.71697998046875,598.8069458007812,94334.65625,31.02,0.0,126745,0.0,28.02182960510254,1,94334.65625,60.799837,0,14.71697998046875
1778788453.6598127,126845075,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126845,0.0,28.02182960510254,1,94332.7890625,60.899797,0,14.99383544921875
1778788453.6598127,126845075,1,14.77020263671875,598.8601684570312,94334.0625,31.02,0.0,126845,0.0,28.02182960510254,1,94334.0625,60.899797,0,14.77020263671875
1778788453.759773,126945035,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,126945,0.0,28.02182960510254,1,94332.7890625,60.999757,0,14.99383544921875
1778788453.759773,126945035,1,14.7789306640625,598.868896484375,94333.953125,31.02,0.0,126945,0.0,28.02182960510254,1,94333.953125,60.999757,0,14.7789306640625
1778788453.859733,127044995,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,127044,0.0,28.02182960510254,1,94332.7890625,61.099717,0,14.99383544921875
1778788453.859733,127044995,1,14.71697998046875,598.8069458007812,94334.65625,31.02,0.0,127044,0.0,28.02182960510254,1,94334.65625,61.099717,0,14.71697998046875
1778788453.9596927,127144955,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,127144,0.0,28.02182960510254,1,94332.7890625,61.199677,0,14.99383544921875
1778788453.9596927,127144955,1,14.92889404296875,599.0188598632812,94332.2578125,31.02,0.0,127144,0.0,28.02182960510254,1,94332.2578125,61.199677,0,14.92889404296875
1778788454.059653,127244915,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,127244,0.0,28.02182960510254,1,94332.7890625,61.299637,0,14.99383544921875
1778788454.059653,127244915,1,15.00506591796875,599.0950317382812,94331.390625,31.02,0.0,127244,0.0,28.02182960510254,1,94331.390625,61.299637,0,15.00506591796875
1778788454.1596131,127344875,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,127344,0.0,28.02182960510254,1,94332.7890625,61.399597,0,14.99383544921875
1778788454.1596131,127344875,1,14.99627685546875,599.0862426757812,94331.484375,31.02,0.0,127344,0.0,28.02182960510254,1,94331.484375,61.399597,0,14.99627685546875
1778788454.2595727,127444835,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,127444,0.0,28.02182960510254,1,94332.7890625,61.499557,0,14.99383544921875
1778788454.2595727,127444835,1,14.87274169921875,598.9627075195312,94332.8828125,31.02,0.0,127444,0.0,28.02182960510254,1,94332.8828125,61.499557,0,14.87274169921875
1778788454.359533,127544795,0,14.99383544921875,599.0838012695312,94332.7890625,31.02,0.0,127544,0.0,28.02182960510254,1,94332.7890625,61.599517,0,14.99383544921875
1778788454.359533,127544795,1,14.72283935546875,598.8128051757812,94334.59375,31.02,0.0,127544,0.0,28.02182960510254,1,94334.59375,61.599517,0,14.72283935546875
1778788454.4594927,127644755,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.003662109375,127644,0.0,28.02182960510254,1,94332.6484375,61.699477,0,15.00555419921875
1778788454.4594927,127644755,1,14.77020263671875,598.8601684570312,94334.0625,31.02,0.003662109375,127644,0.0,28.02182960510254,1,94334.0625,61.699477,0,14.77020263671875
1778788454.559453,127744715,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0183105450123548,127744,0.0,28.02182960510254,1,94332.6484375,61.799437,0,15.00555419921875
1778788454.559453,127744715,1,14.92596435546875,599.0159301757812,94332.2890625,31.02,0.0183105450123548,127744,0.0,28.02182960510254,1,94332.2890625,61.799437,0,14.92596435546875
1778788454.659413,127844675,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.03662109375,127844,0.0,28.02182960510254,1,94332.6484375,61.899397,0,15.00555419921875
1778788454.659413,127844675,1,14.76141357421875,598.8513793945312,94334.15625,31.02,0.03662109375,127844,0.0,28.02182960510254,1,94334.15625,61.899397,0,14.76141357421875
1778788454.7593727,127944635,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.03662109375,127944,0.0,28.02182960510254,1,94332.6484375,61.999357,0,15.00555419921875
1778788454.7593727,127944635,1,14.94354248046875,599.0335083007812,94332.09375,31.02,0.03662109375,127944,0.0,28.02182960510254,1,94332.09375,61.999357,0,14.94354248046875
1778788454.859333,128044595,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0183105450123548,128044,0.0,28.02182960510254,1,94332.6484375,62.099317,0,15.00555419921875
1778788454.859333,128044595,1,14.88201904296875,598.9719848632812,94332.7890625,31.02,0.0183105450123548,128044,0.0,28.02182960510254,1,94332.7890625,62.099317,0,14.88201904296875
1778788454.9592931,128144555,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.003662109375,128144,0.0,28.02182960510254,1,94332.6484375,62.199277,0,15.00555419921875
1778788454.9592931,128144555,1,15.07586669921875,599.1658325195312,94330.5859375,31.02,0.003662109375,128144,0.0,28.02182960510254,1,94330.5859375,62.199277,0,15.07586669921875
1778788455.0592527,128244515,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128244,0.0,28.02182960510254,1,94332.6484375,62.299237,0,15.00555419921875
1778788455.0592527,128244515,1,15.02313232421875,599.1130981445312,94331.1875,31.02,0.0,128244,0.0,28.02182960510254,1,94331.1875,62.299237,0,15.02313232421875
1778788455.159213,128344475,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128344,0.0,28.02182960510254,1,94332.6484375,62.399197,0,15.00555419921875
1778788455.159213,128344475,1,14.94940185546875,599.0393676757812,94332.0234375,31.02,0.0,128344,0.0,28.02182960510254,1,94332.0234375,62.399197,0,14.94940185546875
1778788455.260006,128445268,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128445,0.0,28.02182960510254,1,94332.6484375,62.49999,0,15.00555419921875
1778788455.260006,128445268,1,14.73748779296875,598.8274536132812,94334.421875,31.02,0.0,128445,0.0,28.02182960510254,1,94334.421875,62.49999,0,14.73748779296875
1778788455.359966,128545228,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128545,0.0,28.02182960510254,1,94332.6484375,62.59995,0,15.00555419921875
1778788455.359966,128545228,1,14.80242919921875,598.8923950195312,94333.6875,31.02,0.0,128545,0.0,28.02182960510254,1,94333.6875,62.59995,0,14.80242919921875
1778788455.459926,128645188,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128645,0.0,28.02182960510254,1,94332.6484375,62.69991,0,15.00555419921875
1778788455.459926,128645188,1,14.99041748046875,599.0803833007812,94331.546875,31.02,0.0,128645,0.0,28.02182960510254,1,94331.546875,62.69991,0,14.99041748046875
1778788455.559886,128745148,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128745,0.0,28.02182960510254,1,94332.6484375,62.79987,0,15.00555419921875
1778788455.559886,128745148,1,15.00506591796875,599.0950317382812,94331.390625,31.02,0.0,128745,0.0,28.02182960510254,1,94331.390625,62.79987,0,15.00506591796875
1778788455.659846,128845108,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128845,0.0,28.02182960510254,1,94332.6484375,62.89983,0,15.00555419921875
1778788455.659846,128845108,1,14.93475341796875,599.0247192382812,94332.1875,31.02,0.0,128845,0.0,28.02182960510254,1,94332.1875,62.89983,0,14.93475341796875
1778788455.759806,128945068,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,128945,0.0,28.02182960510254,1,94332.6484375,62.99979,0,15.00555419921875
1778788455.759806,128945068,1,14.85516357421875,598.9451293945312,94333.0859375,31.02,0.0,128945,0.0,28.02182960510254,1,94333.0859375,62.99979,0,14.85516357421875
1778788455.859766,129045028,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,129045,0.0,28.02182960510254,1,94332.6484375,63.09975,0,15.00555419921875
1778788455.859766,129045028,1,14.93475341796875,599.0247192382812,94332.1875,31.02,0.0,129045,0.0,28.02182960510254,1,94332.1875,63.09975,0,14.93475341796875
1778788455.959726,129144988,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,129144,0.0,28.02182960510254,1,94332.6484375,63.19971,0,15.00555419921875
1778788455.959726,129144988,1,14.70526123046875,598.7952270507812,94334.7890625,31.03,0.0,129144,0.0,28.02182960510254,1,94334.7890625,63.19971,0,14.70526123046875
1778788456.059686,129244948,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,129244,0.0,28.02182960510254,1,94332.6484375,63.29967,0,15.00555419921875
1778788456.059686,129244948,1,15.05242919921875,599.1423950195312,94330.8515625,31.02,0.0,129244,0.0,28.02182960510254,1,94330.8515625,63.29967,0,15.05242919921875
1778788456.159646,129344908,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,129344,0.0,28.02182960510254,1,94332.6484375,63.39963,0,15.00555419921875
1778788456.159646,129344908,1,14.96112060546875,599.0510864257812,94331.890625,31.02,0.0,129344,0.0,28.02182960510254,1,94331.890625,63.39963,0,14.96112060546875
1778788456.259606,129444868,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,129444,0.0,28.02182960510254,1,94332.6484375,63.49959,0,15.00555419921875
1778788456.259606,129444868,1,14.83465576171875,598.9246215820312,94333.3203125,31.03,0.0,129444,0.0,28.02182960510254,1,94333.3203125,63.49959,0,14.83465576171875
1778788456.359566,129544828,0,15.00555419921875,599.0955200195312,94332.6484375,31.02,0.0,129544,0.0,28.02182960510254,1,94332.6484375,63.59955,0,15.00555419921875
1778788456.359566,129544828,1,14.81121826171875,598.9011840820312,94333.5859375,31.03,0.0,129544,0.0,28.02182960510254,1,94333.5859375,63.59955,0,14.81121826171875
1778788456.459526,129644788,0,15.00555419921875,599.0955200195312,94332.6484375,31.03,0.0,129644,0.0,28.02182960510254,1,94332.6484375,63.69951,0,15.00555419921875
1778788456.459526,129644788,1,14.78778076171875,598.8777465820312,94333.859375,31.03,0.0,129644,0.0,28.02182960510254,1,94333.859375,63.69951,0,14.78778076171875
1778788456.559486,129744748,0,15.00555419921875,599.0955200195312,94332.6484375,31.03,0.0,129744,0.0,28.02182960510254,1,94332.6484375,63.79947,0,15.00555419921875
1778788456.559486,129744748,1,14.84051513671875,598.9304809570312,94333.2578125,31.03,0.0,129744,0.0,28.02182960510254,1,94333.2578125,63.79947,0,14.84051513671875
1778788456.659446,129844708,0,15.00555419921875,599.0955200195312,94332.6484375,31.03,0.0,129844,0.0,28.02182960510254,1,94332.6484375,63.89943,0,15.00555419921875
1778788456.659446,129844708,1,15.00506591796875,599.0950317382812,94331.390625,31.03,0.0,129844,0.0,28.02182960510254,1,94331.390625,63.89943,0,15.00506591796875
1778788456.759406,129944668,0,14.99383544921875,599.0838012695312,94332.7890625,31.03,-0.003662109375,129944,0.0,28.02182960510254,1,94332.7890625,63.99939,0,14.99383544921875
